time,seconds_elapsed,y,z,x,hypothesis
1706202039815926000,1.487926025390625,-10.96544361114502,1.8914192914962769,3.3949780464172363,
1706202039825904600,1.497904541015625,-10.548852920532227,3.5386300086975098,2.82515811920166,
1706202039836001800,1.508001708984375,-10.682928085327148,3.7493197917938232,2.940079689025879,
1706202039845794800,1.517794921875,-11.061211585998535,3.2130186557769775,3.711012601852417,
1706202039856118000,1.528117919921875,-11.161767959594727,1.039083480834961,3.7014358043670654,
1706202039866320000,1.53831982421875,-10.041281700134277,1.039083480834961,3.404554843902588,
1706202039876311600,1.5483115234375,-9.77791976928711,-0.3878606855869293,3.7684733867645264,
1706202039886111700,1.55811181640625,-9.390059471130371,0.14844051003456116,4.046200752258301,
1706202039896353800,1.568353759765625,-10.486603736877441,1.6615760326385498,3.821146011352539,
1706202039906401500,1.578401611328125,-10.649409294128418,1.2401964664459229,3.3231520652770996,
1706202039916385800,1.5883857421875,-10.716446876525879,1.5322890281677246,3.907337188720703,
1706202039926499300,1.598499267578125,-10.548852920532227,1.7717092037200928,4.299986362457275,
1706202039936041200,1.608041259765625,-10.20887565612793,1.6711528301239014,4.041412353515625,
1706202039946394600,1.61839453125,-9.75397777557373,1.0678139925003052,4.046200752258301,
1706202039956522800,1.628522705078125,-10.141838073730469,1.0869675874710083,3.9169139862060547,
1706202039966226400,1.638226318359375,-10.591948509216309,0.9576807022094727,3.8786067962646484,
1706202039976113700,1.64811376953125,-10.984597206115723,0.6703764796257019,3.6822822093963623,
1706202039986033400,1.658033447265625,-10.486603736877441,0.5889736413955688,4.127603530883789,
1706202039995803100,1.66780322265625,-10.132261276245117,0.4836287498474121,3.907337188720703,
1706202040006178600,1.678178466796875,-9.988609313964844,1.139639973640442,3.155557870864868,
1706202040016101400,1.688101318359375,-9.466673851013184,1.8818424940109253,2.911349296569824,
1706202040026047200,1.698047119140625,-9.193734169006348,0.9672574996948242,3.3949780464172363,
1706202040035895000,1.70789501953125,-9.045293807983398,-0.6272808313369751,3.3231520652770996,
1706202040045969400,1.717969482421875,-9.634267807006836,-0.047884032130241394,2.719813108444214,
1706202040055868700,1.72786865234375,-9.888052940368652,1.1204863786697388,2.7964274883270264,
1706202040065823000,1.737822998046875,-9.366117477416992,1.4077905416488647,1.4652514457702637,
1706202040075786500,1.747786376953125,-8.561665534973145,1.2449848651885986,2.0254945755004883,
1706202040085819100,1.757819091796875,-8.125920295715332,1.2018892765045166,2.145204782485962,
1706202040095801000,1.767801025390625,-7.876923561096191,2.0254945755004883,2.2697031497955322,
1706202040106017500,1.778017578125,-7.790732383728027,2.2649147510528564,2.2649147510528564,
1706202040116179200,1.78817919921875,-8.030152320861816,2.513911724090576,1.7381904125213623,
1706202040126245000,1.7982451171875,-7.967903137207031,2.1547815799713135,1.7812861204147339,
1706202040136071700,1.80807177734375,-7.493851184844971,1.455674648284912,1.3886369466781616,
1706202040146005200,1.818005126953125,-7.01979923248291,0.9433154463768005,1.843535304069519,
1706202040156274700,1.828274658203125,-6.598419666290283,1.3024457693099976,1.5945383310317993,
1706202040166303700,1.8383037109375,-6.617573261260986,1.6184803247451782,1.723825216293335,
1706202040176628000,1.8486279296875,-6.358999729156494,1.5610195398330688,1.7717092037200928,
1706202040186206000,1.8582060546875,-5.679046630859375,1.2210428714752197,1.7525556087493896,
1706202040196152600,1.868152587890625,-5.276820659637451,0.4118026793003082,1.091755986213684,
1706202040206197800,1.87819775390625,-5.099649429321289,1.0295066833496094,0.9576807022094727,
1706202040216121900,1.888121826171875,-4.644751071929932,1.8722656965255737,0.4357447028160095,
1706202040226036000,1.898035888671875,-4.314351558685303,1.7717092037200928,1.886630892753601,
1706202040235893500,1.9078935546875,-3.7158010005950928,0.7709329724311829,1.7717092037200928,
1706202040245818000,1.917818115234375,-4.323928356170654,0.6272808313369751,2.9975404739379883,
1706202040255978500,1.927978515625,-4.23773717880249,0.5219359993934631,3.552995204925537,
1706202040265899800,1.937899658203125,-4.659116744995117,2.604891538619995,2.9496564865112305,
1706202040275797500,1.947797607421875,-5.17626428604126,3.691859006881714,3.155557870864868,
1706202040285766700,1.9577666015625,-5.980715751647949,4.151545524597168,2.8874073028564453,
1706202040295925200,1.96792529296875,-6.066906929016113,3.4811692237854004,2.7916390895843506,
1706202040306090800,1.9780908203125,-6.172252178192139,2.647987127304077,2.030282974243164,
1706202040316213200,1.988213134765625,-5.492298603057861,3.093308687210083,1.2832920551300049,
1706202040326378200,1.998378173828125,-6.449979305267334,5.420472621917725,0.2059013396501541,
1706202040336212000,2.0082119140625,-5.679046630859375,6.411672115325928,-0.4118026793003082,
1706202040346268400,2.018268310546875,-6.009446144104004,2.427720546722412,1.0199298858642578,
1706202040356526800,2.02852685546875,-7.790732383728027,-3.7397429943084717,5.161899089813232,
1706202040366121500,2.03812158203125,-8.092401504516602,-7.082048416137695,5.990292549133301,
1706202040375835100,2.047835205078125,-7.5417351722717285,-4.994304656982422,4.094084739685059,
1706202040385700600,2.05770068359375,-8.56645393371582,-2.5474305152893066,2.8778305053710938,
1706202040395870200,2.0678701171875,-8.858546257019043,-1.8626888990402222,2.1547815799713135,
1706202040405859600,2.077859619140625,-8.192957878112793,-1.7477672100067139,3.2417490482330322,
1706202040415895800,2.087895751953125,-6.818686485290527,-0.9816226959228516,3.0310592651367188,
1706202040425775400,2.097775390625,-6.392518520355225,-0.44532153010368347,3.026270866394043,
1706202040435653000,2.107653076171875,-6.033388137817383,-0.17238251864910126,3.380612850189209,
1706202040445746200,2.11774609375,-6.785167694091797,-1.4652514457702637,3.88818359375,
1706202040455662600,2.12766259765625,-6.962338447570801,-2.169146776199341,4.089296340942383,
1706202040465662700,2.137662841796875,-7.254431247711182,-1.522712230682373,3.9695863723754883,
1706202040475721500,2.147721435546875,-6.952761650085449,0.2585737705230713,3.1651346683502197,
1706202040485708300,2.157708251953125,-6.641515731811523,1.3503297567367554,2.7293899059295654,
1706202040495592700,2.1675927734375,-6.038176536560059,1.4939818382263184,2.3080103397369385,
1706202040505576200,2.177576171875,-6.038176536560059,0.6703764796257019,2.801215887069702,
1706202040515728600,2.187728759765625,-6.124367713928223,-0.10534487664699554,3.778050184249878,
1706202040525828900,2.197828857421875,-6.785167694091797,-0.608127236366272,3.9264907836914062,
1706202040535827500,2.207827392578125,-6.675034523010254,-1.039083480834961,4.027047157287598,
1706202040545882600,2.217882568359375,-5.655104637145996,-0.4836287498474121,2.3080103397369385,
1706202040556352300,2.228352294921875,-5.674258232116699,-0.4118026793003082,3.4524388313293457,
1706202040566171100,2.238171142578125,-6.0621185302734375,-0.35434186458587646,4.333505153656006,
1706202040576461000,2.2484609375,-6.574477672576904,-0.507570743560791,3.4955344200134277,
1706202040586090000,2.258090087890625,-7.1921820640563965,0.9911994934082031,3.222595453262329,
1706202040595987500,2.267987548828125,-7.422025203704834,1.766920804977417,2.5043349266052246,
1706202040606189800,2.27818994140625,-7.254431247711182,0.9672574996948242,2.671929121017456,
1706202040617414000,2.289413818359375,-6.8043212890625,0.6272808313369751,3.4620156288146973,
1706202040636218600,2.308218505859375,-7.814674377441406,1.9057846069335938,4.520252704620361,
1706202040645911300,2.317911376953125,-8.437167167663574,1.7860745191574097,4.089296340942383,
1706202040655955200,2.327955078125,-9.035717010498047,1.41257905960083,3.754108190536499,
1706202040665867500,2.337867431640625,-9.14585018157959,0.7996633648872375,3.691859006881714,
1706202040675901200,2.347901123046875,-9.825803756713867,-0.13407529890537262,4.697423934936523,
1706202040685704700,2.35770458984375,-9.830592155456543,-0.33997663855552673,5.190629482269287,
1706202040695634000,2.367634033203125,-9.77791976928711,-0.1149216815829277,4.788403511047363,
1706202040705545000,2.377544921875,-10.338163375854492,0.4884171485900879,4.788403511047363,
1706202040715500000,2.3875,-10.395624160766602,0.6607996821403503,4.113238334655762,
1706202040725766400,2.397766357421875,-9.672574996948242,-0.014365210197865963,4.850652694702148,
1706202040735671800,2.407671875,-9.50498104095459,-0.24899697303771973,5.497087001800537,
1706202040745725000,2.417724853515625,-9.57201862335205,-0.24420857429504395,5.30076265335083,
1706202040755764000,2.427763916015625,-9.840168952941895,0.5793967843055725,4.745307922363281,
1706202040765755000,2.4377548828125,-10.046070098876953,0.9528923034667969,4.841075897216797,
1706202040775670000,2.447669921875,-10.72602367401123,0.45489832758903503,4.572925090789795,
1706202040785608400,2.4576083984375,-10.323798179626465,-0.751779317855835,4.458003520965576,
1706202040795777300,2.46777734375,-10.213664054870605,-1.0630255937576294,4.726154327392578,
1706202040805860600,2.477860595703125,-9.859322547912598,-0.5650315880775452,4.817133903503418,
1706202040815779300,2.487779296875,-9.490615844726562,0.7422025203704834,4.67827033996582,
1706202040825791700,2.497791748046875,-8.949525833129883,1.4077905416488647,3.8498764038085938,
1706202040835670300,2.507670166015625,-8.504204750061035,1.766920804977417,4.127603530883789,
1706202040845695200,2.5176953125,-8.844181060791016,1.8770540952682495,4.6255974769592285,
1706202040855739600,2.52773974609375,-9.078812599182129,1.259350061416626,4.649539470672607,
1706202040865677800,2.537677734375,-9.744400978088379,1.158793568611145,3.6727054119110107,
1706202040875867400,2.547867431640625,-9.90241813659668,0.8810662031173706,3.6343982219696045,
1706202040885803300,2.55780322265625,-9.75397777557373,0.689530074596405,4.2760443687438965,
1706202040895802000,2.567802001953125,-9.299078941345215,0.47405192255973816,4.180276393890381,
1706202040906146600,2.578146484375,-9.246406555175781,1.316810965538025,3.8163576126098633,
1706202040916351200,2.588351318359375,-8.44195556640625,3.160346269607544,3.361459255218506,
1706202040926319600,2.598319580078125,-8.667010307312012,2.9879636764526367,3.6966474056243896,
1706202040936115200,2.608115234375,-8.93037223815918,1.455674648284912,4.304774761199951,
1706202040946633200,2.61863330078125,-8.973467826843262,1.50355863571167,3.648763418197632,
1706202040956327700,2.62832763671875,-9.093177795410156,2.298433542251587,3.3949780464172363,
1706202040966076000,2.638075927734375,-9.011775016784668,2.365471363067627,3.466804027557373,
1706202040976432400,2.648432373046875,-8.757989883422852,1.7956513166427612,3.6727054119110107,
1706202040986248200,2.658248291015625,-8.705317497253418,0.6943184733390808,4.410119533538818,
1706202040996295200,2.668295166015625,-8.389283180236816,-0.1867477297782898,4.932055473327637,
1706202041006240000,2.678239990234375,-8.485051155090332,0.7661445140838623,4.414907932281494,
1706202041016380400,2.68838037109375,-8.513781547546387,1.3503297567367554,3.8786067962646484,
1706202041026196200,2.6981962890625,-8.49941635131836,1.4077905416488647,3.624821424484253,
1706202041036072200,2.708072265625,-9.093177795410156,1.3982137441635132,3.5003228187561035,
1706202041045814500,2.717814453125,-9.437943458557129,1.656787633895874,3.3423056602478027,
1706202041055799800,2.7277998046875,-8.968679428100586,1.3072341680526733,3.332728862762451,
1706202041065753300,2.73775341796875,-8.154650688171387,-0.009576806798577309,4.242525577545166,
1706202041075751200,2.747751220703125,-7.943961143493652,-0.35434186458587646,4.874594688415527,
1706202041085769500,2.75776953125,-8.801085472106934,0.6416460275650024,5.453991413116455,
1706202041095795200,2.767795166015625,-8.882488250732422,0.689530074596405,4.501099109649658,
1706202041105913600,2.77791357421875,-8.978256225585938,0.5123591423034668,4.577713489532471,
1706202041115922400,2.78792236328125,-9.102754592895508,1.0055646896362305,4.879383087158203,
1706202041125805600,2.7978056640625,-8.777143478393555,1.479616641998291,4.668693542480469,
1706202041135928300,2.80792822265625,-9.136273384094238,1.4844050407409668,4.611232280731201,
1706202041146335700,2.818335693359375,-9.591172218322754,1.1875240802764893,4.462791919708252,
1706202041156451300,2.828451416015625,-9.68694019317627,0.7374141216278076,4.156333923339844,
1706202041166483200,2.838483154296875,-10.122684478759766,0.8571242094039917,4.788403511047363,
1706202041176108000,2.84810791015625,-9.710882186889648,0.7948749661445618,4.448426723480225,
1706202041185994500,2.857994384765625,-9.782708168029785,0.08140286058187485,4.390965938568115,
1706202041196020700,2.868020751953125,-10.012551307678223,-0.3064578175544739,4.2760443687438965,
1706202041206161000,2.878160888671875,-9.892841339111328,-0.21547815203666687,4.553771495819092,
1706202041216062500,2.8880625,-9.682151794433594,0.06224924325942993,5.056553840637207,
1706202041225919700,2.897919677734375,-9.528923034667969,0.2059013396501541,4.812345504760742,
1706202041235985000,2.90798486328125,-9.222464561462402,0.5410895943641663,4.592078685760498,
1706202041246262000,2.918261962890625,-8.757989883422852,0.2777273952960968,4.050989151000977,
1706202041256398000,2.928398193359375,-8.413225173950195,-0.11971008777618408,4.175487995147705,
1706202041266172400,2.93817236328125,-8.461109161376953,-0.07182604819536209,4.32871675491333,
1706202041276522200,2.948522216796875,-8.327033042907715,-0.17717093229293823,4.347870349884033,
1706202041286201600,2.95820166015625,-7.95832633972168,-0.07182604819536209,4.400542736053467,
1706202041296160300,2.96816015625,-7.819462776184082,-0.08140286058187485,4.031835556030273,
1706202041305981200,2.977981201171875,-7.65186882019043,-0.22505496442317963,4.271255970001221,
1706202041316010500,2.988010498046875,-7.680599212646484,-0.10534487664699554,3.993528366088867,
1706202041325871900,2.997871826171875,-7.714118003845215,-0.14365209639072418,4.165910720825195,
1706202041335825400,3.007825439453125,-7.99184513092041,0.05746084079146385,3.7014358043670654,
1706202041346014200,3.01801416015625,-8.14028549194336,0.028730420395731926,3.8115692138671875,
1706202041355927000,3.027927001953125,-7.857769966125488,-0.06703764945268631,3.9647979736328125,
1706202041366061600,3.0380615234375,-7.465120792388916,-0.4692635238170624,4.338293552398682,
1706202041376289800,3.048289794921875,-7.216124057769775,-0.8619126081466675,4.3191399574279785,
1706202041386126800,3.058126953125,-7.642292022705078,-0.5889736413955688,4.07014274597168,
1706202041396333800,3.068333740234375,-7.982268333435059,0.08140286058187485,3.552995204925537,
1706202041406148900,3.07814892578125,-8.322244644165039,0.49320554733276367,3.4332852363586426,
1706202041416047400,3.08804736328125,-8.030152320861816,-0.038307227194309235,3.7014358043670654,
1706202041426011100,3.09801123046875,-7.3454108238220215,-1.072602391242981,4.017470359802246,
1706202041436098600,3.1080986328125,-7.297526836395264,-1.6136919260025024,4.448426723480225,
1706202041446288400,3.118288330078125,-7.714118003845215,-1.0295066833496094,4.529829502105713,
1706202041456115700,3.12811572265625,-8.255207061767578,-0.29209262132644653,3.950432777404785,
1706202041465940200,3.137940185546875,-8.245630264282227,-0.4165911078453064,3.294421434402466,
1706202041475963100,3.147963134765625,-7.915230751037598,-0.6560112833976746,3.404554843902588,
1706202041486240500,3.158240478515625,-7.637503623962402,-0.6655880808830261,3.883395195007324,
1706202041496080400,3.168080322265625,-7.848193168640137,-0.8810662031173706,4.036623954772949,
1706202041506200600,3.17820068359375,-8.121131896972656,-1.1683704853057861,4.414907932281494,
1706202041516362800,3.18836279296875,-8.250418663024902,-1.216254472732544,4.299986362457275,
1706202041526144500,3.19814453125,-8.245630264282227,-1.479616641998291,4.022258758544922,
1706202041536409600,3.20840966796875,-8.154650688171387,-1.5610195398330688,3.9456443786621094,
1706202041546133200,3.21813330078125,-8.451532363891602,-1.048660397529602,4.022258758544922,
1706202041556444700,3.228444580078125,-8.470685958862305,-0.9911994934082031,4.376600742340088,
1706202041566217700,3.2382177734375,-8.437167167663574,-1.0534487962722778,4.3861775398254395,
1706202041576689000,3.24868896484375,-8.451532363891602,-1.1827356815338135,4.462791919708252,
1706202041586300400,3.258300537109375,-8.2312650680542,-1.5131354331970215,4.338293552398682,
1706202041596121300,3.268121337890625,-7.95832633972168,-1.8387469053268433,4.299986362457275,
1706202041606076200,3.278076171875,-8.20732307434082,-1.8291701078414917,4.405331134796143,
1706202041616047000,3.288047119140625,-8.59997272491455,-1.53707754611969,4.1611223220825195,
1706202041626356500,3.2983564453125,-8.667010307312012,-1.5275006294250488,3.936067581176758,
1706202041636093200,3.30809326171875,-8.523358345031738,-1.5275006294250488,3.864241600036621,
1706202041646060500,3.318060546875,-8.015787124633789,-1.6711528301239014,4.252102375030518,
1706202041655798800,3.327798828125,-7.637503623962402,-1.723825216293335,4.520252704620361,
1706202041665738500,3.337738525390625,-7.417236804962158,-1.479616641998291,5.013458251953125,
1706202041675926800,3.3479267578125,-8.355764389038086,-1.1683704853057861,5.080495834350586,
1706202041685856800,3.357856689453125,-8.465897560119629,-1.278503656387329,4.592078685760498,
1706202041695903000,3.367903076171875,-8.35097599029541,-1.2449848651885986,4.185064792633057,
1706202041705812000,3.37781201171875,-8.288725852966309,-1.0582371950149536,4.041412353515625,
1706202041715710000,3.3877099609375,-7.972691535949707,-1.1204863786697388,4.242525577545166,
1706202041726058500,3.39805859375,-7.876923561096191,-1.7621324062347412,4.687847137451172,
1706202041735773200,3.407773193359375,-8.068459510803223,-1.7764976024627686,4.76924991607666,
1706202041745699600,3.417699462890625,-8.523358345031738,-1.335964560508728,4.496310710906982,
1706202041755594800,3.4275947265625,-8.523358345031738,-0.9289502501487732,4.247313976287842,
1706202041765610000,3.43760986328125,-8.130708694458008,-1.048660397529602,4.065354347229004,
1706202041775564000,3.44756396484375,-7.891288757324219,-1.1348515748977661,4.151545524597168,
1706202041785652000,3.45765185546875,-7.967903137207031,-1.316810965538025,4.405331134796143,
1706202041795660500,3.46766064453125,-8.044517517089844,-1.1348515748977661,4.496310710906982,
1706202041805671700,3.477671630859375,-8.202534675598145,-1.039083480834961,4.592078685760498,
1706202041815847400,3.487847412109375,-8.279149055480957,-0.6272808313369751,4.7405195236206055,
1706202041825999000,3.4979990234375,-8.508993148803711,-0.5746083855628967,4.76924991607666,
1706202041835808000,3.50780810546875,-8.80587387084961,-0.3878606855869293,4.76924991607666,
1706202041845970000,3.517969970703125,-8.810662269592285,-0.4405331015586853,4.620809078216553,
1706202041855954000,3.527953857421875,-8.62391471862793,-0.2968810200691223,4.343081951141357,
1706202041865826600,3.53782666015625,-9.083600997924805,-0.12928688526153564,4.060565948486328,
1706202041875903200,3.5479033203125,-9.346963882446289,0.1628057211637497,4.252102375030518,
1706202041885733000,3.557733154296875,-9.30386734008789,0.6512228846549988,4.151545524597168,
1706202041895712500,3.56771240234375,-9.38048267364502,0.9145850539207458,4.0749311447143555,
1706202041905928700,3.5779287109375,-9.428366661071777,0.44532153010368347,4.079719543457031,
