0
-52967.25269554957
-53507.23994554504
-54944.64713039229
-58032.43246617359
-60818.533358813074
-60522.551056954064
-58219.40761201585
-57057.53550803583
-55161.08905700675
-52290.70526232411
-50271.32118393406
-50732.220668509915
-53502.18923449792
-55782.58970874604
-58445.99360701395
-59485.681819051024
-57624.418154984
-56436.4778769701
-54676.71009711496
-51761.7173505428
-49101.16339074307
-48916.095141422156
-51028.97256482879
-52748.102055952186
-55201.469711940896
-58052.58754149785
-58986.016305690675
-57504.73387953184
-55950.130675865956
-54233.14737808271
-51153.14198239921
-48874.11085224232
-48767.917069355855
-50518.26360541658
-53563.40312280403
-56466.13431206115
-58990.27110927241
-57818.65226061769
-55636.89864707939
-54405.516911900864
-51835.534497265035
-49900.45428129238
-49051.64373677477
-52670.71390434674
-56468.657501360736
-57909.140231145444
-56933.44890319483
-55741.07620645408
-54280.8512745384
-51578.14988845535
-49757.08226560518
-49659.387316618195
-53691.41610759847
-56738.38647632616
-57073.78351237839
-55557.20482745441
-54262.13683066781
-52910.355192417854
-50301.52251304026
-48891.59463442422
-50596.227365651626
-55192.33998658745
-57910.54429395958
-58535.15507510912
-57126.54541227334
-56015.302317782174
-53620.32804523764
-50610.55515325549
-49445.65700126858
-50374.7296345743
-54438.249515378935
-56884.45920144335
