loggingTime(txt),loggingSample(N),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),gyroTimestamp_sinceReboot(s),gyroRotationX(rad/s),gyroRotationY(rad/s),gyroRotationZ(rad/s),magnetometerTimestamp_sinceReboot(s),magnetometerX(µT),magnetometerY(µT),magnetometerZ(µT),label(N)
2023-02-13T13:26:20.899Z,1,1757646.383545,-0.085296630859375,-0.143798828125,-0.981719970703125,1757646.364526,0.04580210894346237,0.273127943277359,0.9056185483932495,1757646.374047,122.0903930664062,123.2926330566406,-486.5995483398438,0
2023-02-13T13:26:20.902Z,2,1757646.403565,-0.034759521484375,-0.11865234375,-1.004043579101562,1757646.384545,-0.01976997591555119,0.3776279985904694,0.9341093301773071,1757646.393639,122.7053985595703,123.272705078125,-486.6721801757812,0
2023-02-13T13:26:20.910Z,3,1757646.423554,-0.03924560546875,-0.0915069580078125,-1.002288818359375,1757646.404565,-0.009743440896272659,0.2636289894580841,0.9836670160293579,1757646.413201,123.420654296875,123.3776092529297,-486.6854248046875,0
2023-02-13T13:26:20.922Z,4,1757646.443573,-0.0579376220703125,-0.102935791015625,-1.007568359375,1757646.424554,0.1193809881806374,0.1534777134656906,1.025187611579895,1757646.432793,123.6175689697266,123.3155670166016,-487.0686340332031,0
2023-02-13T13:26:20.946Z,5,1757646.463593,-0.0755767822265625,-0.1108856201171875,-1.020416259765625,1757646.444573,0.2766723334789276,0.0227777510881424,1.002765655517578,1757646.452386,123.7583465576172,123.2859191894531,-487.0211791992188,0
2023-02-13T13:26:20.962Z,6,1757646.483612,-0.1039276123046875,-0.1292724609375,-1.0135498046875,1757646.464593,0.3538818955421448,0.006469084415584803,1.035712718963623,1757646.471947,124.1632232666016,122.8013610839844,-487.0474548339844,0
2023-02-13T13:26:20.986Z,7,1757646.503601,-0.12591552734375,-0.1526336669921875,-1.007217407226562,1757646.484612,0.331481009721756,0.05640894547104836,1.110079884529114,1757646.49154,124.4312438964844,122.3672637939453,-487.1566772460938,0
2023-02-13T13:26:21.002Z,8,1757646.523621,-0.134307861328125,-0.1668243408203125,-0.995697021484375,1757646.504601,0.3089362680912018,0.1245810762047768,1.061326146125793,1757646.511132,124.7511138916016,122.1401672363281,-487.0742797851562,0
2023-02-13T13:26:21.023Z,9,1757646.54364,-0.12469482421875,-0.1732025146484375,-1.001327514648438,1757646.524621,0.3847029507160187,0.143156886100769,0.9984848499298096,1757646.530694,125.1362915039062,121.6771545410156,-487.2649536132812,0
2023-02-13T13:26:21.043Z,10,1757646.56366,-0.133270263671875,-0.1826934814453125,-1.000930786132812,1757646.54464,0.4164608716964722,0.1152741312980652,0.9397315382957458,1757646.550286,125.4615478515625,121.7723236083984,-487.2911682128906,0
2023-02-13T13:26:21.063Z,11,1757646.583649,-0.135833740234375,-0.188812255859375,-1.003219604492188,1757646.56466,0.4016225337982178,0.1777630746364594,0.9083898663520813,1757646.569848,125.8769836425781,121.2696228027344,-487.519287109375,0
2023-02-13T13:26:21.082Z,12,1757646.603668,-0.128875732421875,-0.1888275146484375,-0.9953765869140625,1757646.584649,0.3876835405826569,0.2793376445770264,0.913865327835083,1757646.58944,126.3845520019531,120.6233825683594,-487.7963256835938,0
2023-02-13T13:26:21.104Z,13,1757646.623688,-0.115509033203125,-0.199066162109375,-0.9744415283203125,1757646.604668,0.444984644651413,0.3568958044052124,0.9723661541938782,1757646.609002,126.6947631835938,120.2148895263672,-487.8720703125,0
2023-02-13T13:26:21.122Z,14,1757646.643707,-0.112579345703125,-0.2169189453125,-0.9466094970703125,1757646.624688,0.5012599229812622,0.3531633913516998,0.9506941437721252,1757646.628564,127.0283508300781,119.9529113769531,-487.7200927734375,0
2023-02-13T13:26:21.144Z,15,1757646.663696,-0.1012115478515625,-0.2289886474609375,-0.9316253662109375,1757646.644707,0.4958928525447845,0.3070073425769806,0.886889636516571,1757646.648156,127.595947265625,119.475830078125,-487.8406372070312,0
2023-02-13T13:26:21.162Z,16,1757646.683716,-0.089691162109375,-0.2379150390625,-0.9275360107421875,1757646.664696,0.4736045897006989,0.2644753158092499,0.8362253904342651,1757646.667718,128.0635833740234,119.1024017333984,-487.7801513671875,0
2023-02-13T13:26:21.184Z,17,1757646.703736,-0.074371337890625,-0.2446746826171875,-0.9239959716796875,1757646.684716,0.4439430832862854,0.2953419089317322,0.8269876837730408,1757646.687279,128.4150848388672,118.6995391845703,-487.7607421875,0
2023-02-13T13:26:21.202Z,18,1757646.723725,-0.0660858154296875,-0.25274658203125,-0.91632080078125,1757646.704736,0.4329255819320679,0.327896922826767,0.8160032033920288,1757646.706872,128.6119842529297,118.1548156738281,-487.7784423828125,0
2023-02-13T13:26:21.224Z,19,1757646.743744,-0.0823822021484375,-0.2754974365234375,-0.9032745361328125,1757646.724725,0.4549762904644012,0.2447072118520737,0.8244891166687012,1757646.726434,129.0742797851562,117.9000549316406,-487.8997802734375,0
