loggingTime(txt),loggingSample(N),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),gyroTimestamp_sinceReboot(s),gyroRotationX(rad/s),gyroRotationY(rad/s),gyroRotationZ(rad/s),magnetometerTimestamp_sinceReboot(s),magnetometerX(µT),magnetometerY(µT),magnetometerZ(µT),label(N)
2023-02-13T13:25:53.459Z,1,1757618.968574917,-0.0050201416015625,-0.1876678466796875,-0.9659423828125,1757618.949555917,-0.489364355802536,0.3896004855632782,0.004462126176804304,1757618.941315917,107.3690338134766,120.2160491943359,-483.8184204101562,0
2023-02-13T13:25:53.468Z,2,1757618.988563917,0.0058746337890625,-0.1690521240234375,-0.9596710205078125,1757618.989563917,-0.03194062411785126,-0.03788053616881371,-0.01185266487300396,1757618.960907917,107.6340637207031,120.4164581298828,-484.1607055664062,0
2023-02-13T13:25:53.488Z,3,1757619.008583917,-0.0092620849609375,-0.171539306640625,-0.9755706787109375,1757618.989563917,-0.03194062411785126,-0.03788053616881371,-0.01185266487300396,1757618.980500917,107.576416015625,120.7055206298828,-484.6301879882812,0
2023-02-13T13:25:53.511Z,4,1757619.028602917,-0.031951904296875,-0.18280029296875,-0.9761199951171875,1757619.029602917,0.1213570535182953,-0.08122295141220093,-0.03842195868492126,1757619.000092917,107.6499938964844,120.6688842773438,-483.938720703125,0
2023-02-13T13:25:53.528Z,5,1757619.048591917,-0.0383758544921875,-0.1931610107421875,-0.9814300537109375,1757619.029602917,0.1213570535182953,-0.08122295141220093,-0.03842195868492126,1757619.039277917,107.3242645263672,120.4306488037109,-484.1351318359375,0
2023-02-13T13:25:53.554Z,6,1757619.068611917,-0.0301055908203125,-0.1927032470703125,-0.982757568359375,1757619.049591917,-0.002990197157487273,0.06702963262796402,-0.04966076463460922,1757619.058869917,107.3506622314453,120.6177673339844,-484.9205932617188,0
2023-02-13T13:25:53.568Z,7,1757619.088631917,-0.0194854736328125,-0.1808319091796875,-0.9736175537109375,1757619.069611917,-0.1297542601823807,0.1223818361759186,-0.06671617925167084,1757619.078461917,107.5771026611328,120.6848754882812,-484.2045593261719,0
2023-02-13T13:25:53.594Z,8,1757619.108650917,-0.0128326416015625,-0.1689910888671875,-0.9723663330078125,1757619.089631917,-0.1591976433992386,0.103080578148365,-0.07403747737407684,1757619.098053917,107.3793334960938,120.6433563232422,-484.0272521972656,0
2023-02-13T13:25:53.608Z,9,1757619.128639917,-0.00653076171875,-0.1599884033203125,-0.979217529296875,1757619.109650917,-0.09442104399204254,0.03765683248639107,-0.0727895200252533,1757619.117646917,107.5448913574219,120.7688293457031,-485.044677734375,0
2023-02-13T13:25:53.635Z,10,1757619.148659917,-0.01031494140625,-0.164947509765625,-0.9766693115234375,1757619.129639917,0.007656321860849857,-0.02562227286398411,-0.07801277935504913,1757619.137238917,107.8153076171875,120.7386779785156,-484.9567260742188,0
2023-02-13T13:25:53.648Z,11,1757619.168678917,-0.0075531005859375,-0.1668853759765625,-0.9822235107421875,1757619.149659917,0.03046656213700771,-0.02027837373316288,-0.04867832362651825,1757619.156830917,107.3748168945312,120.49951171875,-484.8041381835938,0
