loggingTime(txt),loggingSample(N),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),gyroTimestamp_sinceReboot(s),gyroRotationX(rad/s),gyroRotationY(rad/s),gyroRotationZ(rad/s),magnetometerTimestamp_sinceReboot(s),magnetometerX(µT),magnetometerY(µT),magnetometerZ(µT),label(N)
2023-02-26T16:57:50.152Z,1,2367459.314948875,0.0729522705078125,-0.41070556640625,-0.9018096923828125,2367459.304938875,-0.1227552145719528,-0.05743639543652534,0.158864751458168,2367459.304138875,140.5769348144531,106.3910217285156,-487.1831970214844,0
2023-02-26T16:57:50.162Z,2,2367459.334937875,0.065887451171875,-0.4105072021484375,-0.90240478515625,2367459.324927875,0.001162736094556749,-0.1299311071634293,0.08989553153514862,2367459.323761875,140.6577911376953,106.3029937744141,-487.072509765625,0
2023-02-26T16:57:50.180Z,3,2367459.354957875,0.0736083984375,-0.440185546875,-0.897613525390625,2367459.344947875,-0.07903196662664413,-0.2659235596656799,0.1059967428445816,2367459.343383875,140.3230743408203,106.3385009765625,-487.0244140625,0
2023-02-26T16:57:50.200Z,4,2367459.374976875,0.0641632080078125,-0.4188995361328125,-0.8949127197265625,2367459.364966875,-0.05408214405179024,-0.3865799307823181,0.1268764585256577,2367459.363006875,140.0978393554688,106.3490295410156,-487.2831420898438,0
2023-02-26T16:57:50.220Z,5,2367459.394965875,0.0670166015625,-0.4377899169921875,-0.9123687744140625,2367459.384955875,0.07429181039333344,-0.4258753955364227,0.1113283857703209,2367459.382629875,139.4708557128906,106.2955474853516,-486.9605407714844,0
2023-02-26T16:57:50.241Z,6,2367459.414985875,0.046661376953125,-0.4447174072265625,-0.9254913330078125,2367459.404975875,0.1118546277284622,-0.4397901594638824,0.1110599413514137,2367459.402252875,139.3189544677734,105.9910888671875,-487.1441650390625,0
2023-02-26T16:57:50.260Z,7,2367459.435004875,0.037994384765625,-0.4237060546875,-0.8740081787109375,2367459.424994875,0.06456700712442398,-0.4560301005840302,0.1246404647827148,2367459.421875875,138.7937164306641,105.8521575927734,-487.105712890625,0
2023-02-26T16:57:50.283Z,8,2367459.454993875,0.0174407958984375,-0.405792236328125,-0.879638671875,2367459.445014875,0.03591538965702057,-0.4717848300933838,0.1131321489810944,2367459.441497875,138.259765625,105.7889709472656,-487.1124267578125,0
2023-02-26T16:57:50.300Z,9,2367459.475013875,-0.003692626953125,-0.42059326171875,-0.9080810546875,2367459.465003875,-0.04524817317724228,-0.5241234302520752,0.121670238673687,2367459.461120875,138.1432647705078,105.7103576660156,-487.1212158203125,0
2023-02-26T16:57:50.328Z,10,2367459.495032875,-0.0064239501953125,-0.416778564453125,-0.9225616455078125,2367459.485023875,-0.1676177531480789,-0.5476875901222229,0.1058705076575279,2367459.480743875,137.3447418212891,105.7969665527344,-487.0573120117188,0
2023-02-26T16:57:50.340Z,11,2367459.515021875,-0.0172882080078125,-0.4238739013671875,-0.872802734375,2367459.505042875,-0.1759278923273087,-0.525119960308075,0.07458102703094482,2367459.500366875,137.0567626953125,106.0149841308594,-486.9923400878906,0
2023-02-26T16:57:50.368Z,12,2367459.535041875,-0.01080322265625,-0.4002838134765625,-0.8213043212890625,2367459.525031875,-0.08953041583299637,-0.2915122807025909,0.06161649152636528,2367459.519958875,136.7215270996094,106.1103820800781,-486.6971435546875,0
2023-02-26T16:57:50.380Z,13,2367459.555060875,-0.0077667236328125,-0.3967742919921875,-0.8211669921875,2367459.545051875,-0.03190307319164276,-0.04078817740082741,0.0276848915964365,2367459.539581875,136.4157104492188,106.0711212158203,-486.9949951171875,0
2023-02-26T16:57:50.410Z,14,2367459.575080875,-0.0042572021484375,-0.4111785888671875,-0.856475830078125,2367459.565070875,-0.04696617648005486,0.02275058627128601,-0.02085601352155209,2367459.559204875,136.5191040039062,106.1730804443359,-486.8330993652344,0
2023-02-26T16:57:50.420Z,15,2367459.595069875,-0.0048675537109375,-0.41424560546875,-0.8647003173828125,2367459.585059875,-0.04549477994441986,0.01678031124174595,-0.04745007306337357,2367459.578826875,136.7019348144531,106.1991729736328,-487.1531982421875,0
2023-02-26T16:57:50.448Z,16,2367459.615088875,-0.0027008056640625,-0.41015625,-0.879638671875,2367459.605079875,-0.03161225467920303,-0.008375109173357487,-0.07798720896244049,2367459.598449875,136.6118774414062,106.4664154052734,-486.7891235351562,0
2023-02-26T16:57:50.460Z,17,2367459.635108875,-0.001556396484375,-0.414794921875,-0.880279541015625,2367459.625098875,-0.0607680082321167,-0.09868449717760086,-0.08159872144460678,2367459.618042875,136.5198669433594,106.3029937744141,-486.6837768554688,0
2023-02-26T16:57:50.487Z,18,2367459.655097875,-0.0025787353515625,-0.4281768798828125,-0.9021453857421875,2367459.645087875,-0.07983837276697159,-0.218250572681427,-0.0427999272942543,2367459.637664875,136.3934020996094,106.5399017333984,-486.7264709472656,0
2023-02-26T16:57:50.500Z,19,2367459.675117875,-0.0181732177734375,-0.427978515625,-0.8993072509765625,2367459.665107875,-0.08936689794063568,-0.2190282195806503,-0.0104164220392704,2367459.657287875,136.1883087158203,106.4793090820312,-486.8856201171875,0
2023-02-26T16:57:50.527Z,20,2367459.695136875,-0.037994384765625,-0.4144134521484375,-0.9015960693359375,2367459.685126875,-0.06865229457616806,-0.08821268379688263,-3.195793397026137e-06,2367459.676910875,136.2842712402344,106.4706268310547,-486.8369140625,0
2023-02-26T16:57:50.540Z,21,2367459.715101042,-0.040618896484375,-0.4147491455078125,-0.89593505859375,2367459.705122042,0.008167648687958717,0.02186987921595573,0.01580905728042126,2367459.696478042,136.1172637939453,106.3936920166016,-486.6370239257812,0
2023-02-26T16:57:50.566Z,22,2367459.735121042,-0.0335540771484375,-0.4189300537109375,-0.9071807861328125,2367459.725111042,0.1005029082298279,0.08295160531997681,0.02077585272490978,2367459.716101042,136.2314605712891,106.5143127441406,-486.6292724609375,0
2023-02-26T16:57:50.580Z,23,2367459.755140042,-0.030853271484375,-0.4270782470703125,-0.9066619873046875,2367459.745130042,0.1244452521204948,0.1028230488300323,0.01555605605244637,2367459.735724042,136.1290130615234,106.1486053466797,-486.9937133789062,0
2023-02-26T16:57:50.609Z,24,2367459.775129042,-0.0255584716796875,-0.4302215576171875,-0.900848388671875,2367459.765150042,0.07478901743888855,0.08703237026929855,-0.0033907366450876,2367459.755347042,136.1249694824219,106.1197357177734,-486.7965698242188,0
2023-02-26T16:57:50.621Z,25,2367459.795149042,-0.02203369140625,-0.4395904541015625,-0.913116455078125,2367459.785139042,0.01447987277060747,0.0562845766544342,-0.02724946476519108,2367459.774969042,136.4809112548828,106.2857818603516,-487.1853637695312,0
2023-02-26T16:57:50.644Z,26,2367459.815168042,-0.0246734619140625,-0.4366455078125,-0.9103240966796875,2367459.805158042,0.008042479865252972,0.005561479367315769,-0.01757526583969593,2367459.794562042,136.4343109130859,106.0404815673828,-487.0425415039062,0
2023-02-26T16:57:50.660Z,27,2367459.835157042,-0.0230865478515625,-0.430755615234375,-0.90814208984375,2367459.825178042,0.05635222047567368,-0.02638313733041286,-0.003791542490944266,2367459.814185042,136.2710876464844,106.0768280029297,-486.8081665039062,0
2023-02-26T16:57:50.686Z,28,2367459.855177042,-0.0178680419921875,-0.4330291748046875,-0.895965576171875,2367459.845167042,0.1460597366094589,-0.06720886379480362,0.01941604167222977,2367459.833807042,136.2159881591797,105.7647399902344,-486.9451904296875,0
2023-02-26T16:57:50.700Z,29,2367459.875196042,-0.0230255126953125,-0.4313507080078125,-0.8891448974609375,2367459.865187042,0.287030428647995,-0.07772248983383179,0.02987267822027206,2367459.853400042,136.5414886474609,105.7893676757812,-487.03173828125,0
2023-02-26T16:57:50.729Z,30,2367459.895216042,-0.0258941650390625,-0.44110107421875,-0.8795928955078125,2367459.885206042,0.3628844618797302,-0.05719404667615891,0.0602462962269783,2367459.873022042,136.3892822265625,105.8096466064453,-487.2610473632812,0
2023-02-26T16:57:50.740Z,31,2367459.915205042,-0.0220947265625,-0.4470062255859375,-0.8931121826171875,2367459.905195042,0.3253141939640045,-0.09136879444122314,0.08252896368503571,2367459.892615042,136.3771667480469,105.3358612060547,-487.0455932617188,0
2023-02-26T16:57:50.767Z,32,2367459.935224042,-0.020416259765625,-0.455657958984375,-0.8833160400390625,2367459.925215042,0.1681336164474487,-0.159615233540535,0.05289144441485405,2367459.912238042,136.6408081054688,105.0778198242188,-487.1934814453125,0
2023-02-26T16:57:50.780Z,33,2367459.955244042,-0.0386962890625,-0.448486328125,-0.8569183349609375,2367459.945234042,0.03685575351119041,-0.04489929601550102,0.02614984475076199,2367459.931830042,136.3862762451172,104.9267425537109,-487.1224975585938,0
2023-02-26T16:57:50.810Z,34,2367459.975233042,-0.0371551513671875,-0.4511566162109375,-0.85699462890625,2367459.965223042,0.02883564308285713,-0.003845071885734797,0.03441469743847847,2367459.951422042,136.1256256103516,104.7546081542969,-487.29150390625,0
2023-02-26T16:57:50.820Z,35,2367459.995252042,-0.0321044921875,-0.443359375,-0.8549346923828125,2367459.985243042,0.156311571598053,0.02669792249798775,0.07376024127006531,2367459.971014042,136.2977752685547,104.8522033691406,-487.4470825195312,0
2023-02-26T16:57:50.844Z,36,2367460.015272042,-0.036285400390625,-0.4423980712890625,-0.89288330078125,2367460.005262042,0.2421838790178299,-0.06957428157329559,0.07758799940347672,2367459.990637042,136.3685302734375,104.7121887207031,-487.3767395019531,0
2023-02-26T16:57:50.860Z,37,2367460.035261042,-0.0199127197265625,-0.4884185791015625,-0.898773193359375,2367460.025282042,0.2376607656478882,-0.1902021616697311,0.1208883374929428,2367460.010260042,135.9985656738281,104.5690155029297,-487.4310302734375,0
2023-02-26T16:57:50.880Z,38,2367460.055281042,-0.025482177734375,-0.494598388671875,-0.8531494140625,2367460.045271042,0.2024708092212677,-0.08068525791168213,0.242808923125267,2367460.029883042,135.7517242431641,104.3162231445312,-487.3277587890625,0
2023-02-26T16:57:50.900Z,39,2367460.075300042,-0.0273590087890625,-0.4819793701171875,-0.8727569580078125,2367460.065290042,0.2213781923055649,-0.09679099172353745,0.3503164649009705,2367460.049475042,135.9005432128906,104.2855224609375,-487.5870971679688,0
2023-02-26T16:57:50.920Z,40,2367460.095289042,-0.0167388916015625,-0.5156402587890625,-0.8394622802734375,2367460.085310042,0.2050085365772247,0.2775788903236389,0.146711140871048,2367460.069098042,135.6515197753906,104.0598449707031,-487.600341796875,0
2023-02-26T16:57:50.940Z,41,2367460.115309042,-0.0049285888671875,-0.3894500732421875,-0.8715362548828125,2367460.105299042,0.1486757546663284,0.3537767231464386,-0.02258387207984924,2367460.088721042,135.6624145507812,104.1857452392578,-488.0740966796875,0
2023-02-26T16:57:50.960Z,42,2367460.135328042,-0.0213165283203125,-0.4186859130859375,-0.7808074951171875,2367460.125318042,0.1706843972206116,0.479872852563858,-0.2911074757575989,2367460.108313042,136.1787414550781,104.2128143310547,-487.9154052734375,0
2023-02-26T16:57:50.980Z,43,2367460.155348042,-0.0274810791015625,-0.441436767578125,-0.8727569580078125,2367460.145338042,0.2007602602243423,0.6104031801223755,-0.4225126206874847,2367460.127936042,136.8480529785156,104.2065734863281,-488.30419921875,0
2023-02-26T16:57:51.000Z,44,2367460.175337042,0.0049591064453125,-0.5069732666015625,-0.9234466552734375,2367460.165327042,0.2127428948879242,0.3996901512145996,-0.3234766125679016,2367460.147559042,137.2178955078125,103.85009765625,-488.9287109375,0
2023-02-26T16:57:51.020Z,45,2367460.195356042,0.0071868896484375,-0.511138916015625,-0.908660888671875,2367460.185346042,0.1414426118135452,0.2227385342121124,-0.2247561514377594,2367460.167181042,137.6730651855469,103.9236907958984,-489.1250610351562,0
2023-02-26T16:57:51.041Z,46,2367460.215376042,-0.0200653076171875,-0.468902587890625,-0.802978515625,2367460.205366042,-0.02093857154250145,0.1045141592621803,-0.2788739800453186,2367460.206396042,137.7764587402344,104.2991027832031,-489.6441040039062,0
2023-02-26T16:57:51.060Z,47,2367460.235365042,-0.0088043212890625,-0.5072174072265625,-0.719085693359375,2367460.225355042,-0.2454675436019897,0.268197625875473,-0.3520914614200592,2367460.226019042,137.9746398925781,104.5526428222656,-489.9405517578125,0
2023-02-26T16:57:51.080Z,48,2367460.255384042,0.01531982421875,-0.5129852294921875,-0.83856201171875,2367460.245375042,-0.3699719309806824,0.3020448088645935,-0.2607991099357605,2367460.245642042,138.0549011230469,104.9547424316406,-489.7090454101562,0
2023-02-26T16:57:51.100Z,49,2367460.275404042,0.019500732421875,-0.5082244873046875,-0.8790283203125,2367460.265394042,-0.3267983496189117,0.16847263276577,-0.1499000191688538,2367460.265265042,138.2267913818359,105.7637481689453,-490.1193542480469,0
2023-02-26T16:57:51.120Z,50,2367460.295393042,0.019134521484375,-0.4742584228515625,-0.887725830078125,2367460.285414042,-0.217912882566452,0.3222582042217255,-0.03515239432454109,2367460.284888042,138.4012908935547,105.8346405029297,-490.1209106445312,0
2023-02-26T16:57:51.140Z,51,2367460.315412042,0.0567779541015625,-0.4268646240234375,-0.96539306640625,2367460.305403042,-0.1621018201112747,-0.08230552822351456,-0.0579378679394722,2367460.304480042,138.6173706054688,105.8693695068359,-490.234130859375,0
2023-02-26T16:57:51.162Z,52,2367460.335432042,0.0326080322265625,-0.472503662109375,-0.8520355224609375,2367460.325422042,-0.1198246702551842,-0.2789850234985352,-0.1454205811023712,2367460.324103042,138.7166595458984,106.3684234619141,-490.3623962402344,0
2023-02-26T16:57:51.180Z,53,2367460.355421042,0.025299072265625,-0.4794921875,-0.8494110107421875,2367460.345442042,-0.134865403175354,-0.1068553403019905,-0.1601047217845917,2367460.343726042,138.2081604003906,106.5003967285156,-490.2567749023438,0
2023-02-26T16:57:51.204Z,54,2367460.375440042,0.014373779296875,-0.4771881103515625,-0.8463134765625,2367460.365431042,-0.1809394210577011,0.1254290342330933,-0.165274441242218,2367460.363348042,138.1385803222656,106.7823028564453,-490.5484008789062,0
2023-02-26T16:57:51.221Z,55,2367460.395460042,0.0679168701171875,-0.487945556640625,-0.9256134033203125,2367460.385450042,-0.1684049963951111,0.1430434435606003,-0.08349702507257462,2367460.382971042,138.4518737792969,106.7313537597656,-490.2518310546875,0
2023-02-26T16:57:51.246Z,56,2367460.415449042,0.05401611328125,-0.478271484375,-0.8940277099609375,2367460.405470042,-0.08237183839082718,-0.2269796133041382,-0.01912948675453663,2367460.402594042,138.4317779541016,106.6969757080078,-490.0685424804688,0
2023-02-26T16:57:51.260Z,57,2367460.435468042,0.035614013671875,-0.4821014404296875,-0.78826904296875,2367460.425459042,-0.03476676717400551,0.1165559068322182,0.04227209091186523,2367460.422217042,138.1641998291016,106.3166809082031,-490.0765991210938,0
2023-02-26T16:57:51.286Z,58,2367460.455488042,0.0573883056640625,-0.4675140380859375,-0.83526611328125,2367460.445478042,-0.07239217311143875,0.2569330036640167,0.04244625940918922,2367460.441840042,138.4779510498047,106.0736694335938,-490.0643005371094,0
2023-02-26T16:57:51.300Z,59,2367460.475508042,0.05877685546875,-0.4694061279296875,-0.896575927734375,2367460.465498042,-0.1621718555688858,0.04242149367928505,-0.0002913498319685459,2367460.461432042,138.6452789306641,105.9133758544922,-490.0331420898438,0
2023-02-26T16:57:51.331Z,60,2367460.495497042,0.0533294677734375,-0.459716796875,-0.8924713134765625,2367460.485487042,-0.210795596241951,-0.1262455582618713,0.01264096051454544,2367460.481055042,138.6234588623047,105.5212707519531,-489.9304809570312,0
2023-02-26T16:57:51.341Z,61,2367460.515516042,0.0497894287109375,-0.446258544921875,-0.8535003662109375,2367460.505506042,-0.2123468816280365,-0.01036582142114639,-0.01968422159552574,2367460.500677042,138.4686126708984,105.6686706542969,-489.5584106445312,0
2023-02-26T16:57:51.374Z,62,2367460.535536042,0.0510101318359375,-0.44622802734375,-0.872772216796875,2367460.525526042,-0.2139019072055817,0.0701868087053299,0.001369397388771176,2367460.520300042,138.6459655761719,105.7903900146484,-489.4502258300781,0
2023-02-26T16:57:51.381Z,63,2367460.555525042,0.0567626953125,-0.4455108642578125,-0.90093994140625,2367460.545515042,-0.1915984600782394,-0.03726454824209213,0.0221503097563982,2367460.539923042,138.6471557617188,106.0500946044922,-489.6410217285156,0
2023-02-26T16:57:51.405Z,64,2367460.575544042,0.0425567626953125,-0.4469451904296875,-0.86602783203125,2367460.565534042,-0.1671543717384338,-0.0556640625,0.02631043270230293,2367460.559546042,138.7830657958984,106.2020111083984,-489.7467651367188,0
2023-02-26T16:57:51.421Z,65,2367460.595564042,0.0419464111328125,-0.437469482421875,-0.8628997802734375,2367460.585554042,-0.1555869281291962,0.04995770752429962,0.01682478561997414,2367460.579169042,138.6089324951172,106.6969909667969,-489.8959350585938,0
2023-02-26T16:57:51.448Z,66,2367460.615553042,0.03851318359375,-0.42523193359375,-0.8694305419921875,2367460.605573042,-0.1252434104681015,0.1618200540542603,0.02313860878348351,2367460.598791042,138.8713531494141,107.1591339111328,-490.0672912597656,0
