loggingTime(txt),loggingSample(N),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),gyroTimestamp_sinceReboot(s),gyroRotationX(rad/s),gyroRotationY(rad/s),gyroRotationZ(rad/s),magnetometerTimestamp_sinceReboot(s),magnetometerX(µT),magnetometerY(µT),magnetometerZ(µT),label(N)
2023-02-18T22:07:42.025Z,19,2018947.443766625,-0.3699798583984375,0.289215087890625,-0.856292724609375,2018947.424746625,0.1448416113853455,-0.03814418986439705,0.09395179152488708,2018947.434329625,132.5050659179688,87.28153991699219,-496.8524169921875,3
2023-02-18T22:07:42.036Z,20,2018947.463786625,-0.3534393310546875,0.29022216796875,-0.832794189453125,2018947.444766625,0.1711318045854568,-0.1222508102655411,0.02290930971503258,2018947.454043625,132.4015197753906,87.19236755371094,-496.692626953125,3
2023-02-18T22:07:42.060Z,21,2018947.483775625,-0.3366546630859375,0.279052734375,-0.8076629638671875,2018947.464786625,0.1470222026109695,-0.146973729133606,-0.04458104819059372,2018947.473758625,132.5202789306641,86.77166748046875,-496.7312622070312,3
2023-02-18T22:07:42.075Z,22,2018947.503794625,-0.2992401123046875,0.2567291259765625,-0.79119873046875,2018947.484775625,0.1005425825715065,-0.1310693323612213,-0.08986756950616837,2018947.493472625,132.3873291015625,86.79301452636719,-496.7329406738281,3
2023-02-18T22:07:42.104Z,23,2018947.523783625,-0.2658233642578125,0.2511749267578125,-0.785308837890625,2018947.504794625,0.0601581446826458,-0.1295731663703918,-0.09213924407958984,2018947.513217625,132.2984619140625,86.62286376953125,-496.6610107421875,3
2023-02-18T22:07:42.115Z,24,2018947.543803625,-0.2381134033203125,0.2476806640625,-0.784393310546875,2018947.524783625,0.05450744926929474,-0.1891885697841644,-0.05024372786283493,2018947.532931625,132.2992248535156,86.51922607421875,-496.8341674804688,3
2023-02-18T22:07:42.144Z,25,2018947.563822625,-0.2385406494140625,0.2283477783203125,-0.7809295654296875,2018947.544803625,0.07766523212194443,-0.3089799582958221,0.0124401580542326,2018947.552646625,131.7883911132812,86.44712829589844,-496.6466369628906,3
2023-02-18T22:07:42.155Z,26,2018947.583811625,-0.2780303955078125,0.2159271240234375,-0.7844085693359375,2018947.564822625,0.02787930145859718,-0.3576303124427795,0.07061664760112762,2018947.572360625,131.8931274414062,86.244140625,-496.5997924804688,3
2023-02-18T22:07:42.184Z,27,2018947.603831625,-0.28973388671875,0.225433349609375,-0.8023834228515625,2018947.584811625,-0.08337212353944778,-0.3034403026103973,0.1357280015945435,2018947.592074625,131.6443939208984,86.52139282226562,-496.5526123046875,3
2023-02-18T22:07:42.195Z,28,2018947.623850625,-0.298309326171875,0.2459869384765625,-0.8210906982421875,2018947.604831625,-0.175193652510643,-0.2881164848804474,0.1777399033308029,2018947.611819625,131.218994140625,86.65469360351562,-496.6908569335938,3
2023-02-18T22:07:42.224Z,29,2018947.643839625,-0.3036346435546875,0.2574005126953125,-0.8378448486328125,2018947.624850625,-0.2442022860050201,-0.3113368451595306,0.1967295706272125,2018947.631534625,131.1474456787109,86.63607788085938,-496.297119140625,3
2023-02-18T22:07:42.235Z,30,2018947.663859625,-0.29937744140625,0.2926788330078125,-0.8489227294921875,2018947.644839625,-0.3148308992385864,-0.3157558143138885,0.2224615663290024,2018947.651248625,130.5108337402344,87.09169006347656,-496.3852844238281,3
2023-02-18T22:07:42.260Z,31,2018947.683878625,-0.2899017333984375,0.3351593017578125,-0.8497314453125,2018947.664859625,-0.3320122957229614,-0.3294881582260132,0.245354637503624,2018947.670962625,130.4616851806641,87.37472534179688,-496.2585144042969,3
2023-02-18T22:07:42.275Z,32,2018947.703867625,-0.2992401123046875,0.3339080810546875,-0.8423004150390625,2018947.684878625,-0.2722264528274536,-0.4064492583274841,0.265919029712677,2018947.690677625,130.1414337158203,87.55592346191406,-496.1151428222656,3
2023-02-18T22:07:42.303Z,33,2018947.723887625,-0.3061065673828125,0.3448028564453125,-0.8304595947265625,2018947.704867625,-0.2430576533079147,-0.4144131541252136,0.315191775560379,2018947.710422625,129.6060028076172,87.89076232910156,-496.0362243652344,3
2023-02-18T22:07:42.315Z,34,2018947.743906625,-0.2845611572265625,0.370361328125,-0.812652587890625,2018947.724887625,-0.1874708235263824,-0.3949451744556427,0.3764820396900177,2018947.730136625,129.3535308837891,88.05340576171875,-495.9121704101562,3
2023-02-18T22:07:42.344Z,35,2018947.763895625,-0.2750244140625,0.40472412109375,-0.77752685546875,2018947.744906625,-0.02265790849924088,-0.4873201251029968,0.4432807564735413,2018947.749850625,128.9046478271484,88.33525085449219,-495.7885131835938,3
2023-02-18T22:07:42.355Z,36,2018947.783915625,-0.254730224609375,0.437469482421875,-0.7359771728515625,2018947.764895625,0.2062772661447525,-0.626801609992981,0.5479592680931091,2018947.769565625,128.5422210693359,88.06930541992188,-495.5629577636719,3
2023-02-18T22:07:42.383Z,37,2018947.803934625,-0.2859344482421875,0.3896942138671875,-0.7014617919921875,2018947.784915625,0.4337756633758545,-0.8209212422370911,0.6262004971504211,2018947.789279625,127.8450622558594,87.92686462402344,-495.1470642089844,3
2023-02-18T22:07:42.395Z,38,2018947.823923625,-0.29217529296875,0.4022064208984375,-0.6963043212890625,2018947.804934625,0.5075063705444336,-0.8981651663780212,0.7870599627494812,2018947.808993625,126.8563232421875,87.7647705078125,-494.504150390625,3
2023-02-18T22:07:42.420Z,39,2018947.843943625,-0.2489471435546875,0.394775390625,-0.7061767578125,2018947.824923625,0.5547686815261841,-0.9411209225654602,0.8933104872703552,2018947.828738625,125.8988494873047,87.97590637207031,-493.9758911132812,3
2023-02-18T22:07:42.436Z,40,2018947.863932625,-0.2135162353515625,0.4168243408203125,-0.7012786865234375,2018947.844943625,0.7098568081855774,-1.154191613197327,1.058180451393127,2018947.848453625,125.0124969482422,87.80195617675781,-493.484375,3
2023-02-18T22:07:42.465Z,41,2018947.883952625,-0.2080841064453125,0.4256134033203125,-0.6636810302734375,2018947.864932625,0.92648845911026,-1.454533100128174,1.255968570709229,2018947.868167625,124.0293884277344,87.74555969238281,-492.4511108398438,3
2023-02-18T22:07:42.475Z,42,2018947.903971625,-0.20086669921875,0.4179534912109375,-0.6417236328125,2018947.884952625,1.170310974121094,-1.768529057502747,1.512170791625977,2018947.887851625,122.6019744873047,87.77742004394531,-491.6188659667969,3
2023-02-18T22:07:42.504Z,43,2018947.923960625,-0.195648193359375,0.38348388671875,-0.6409912109375,2018947.904971625,1.38571035861969,-2.114757061004639,1.815120339393616,2018947.907565625,120.7581634521484,87.73104858398438,-490.0474243164062,3
2023-02-18T22:07:42.515Z,44,2018947.9439805,-0.208526611328125,0.4188079833984375,-0.6589202880859375,2018947.924960625,1.601345419883728,-2.489221572875977,2.210222005844116,2018947.927279625,119.1454467773438,88.03530883789062,-488.6271667480469,3
2023-02-18T22:07:42.544Z,45,2018947.9639995,-0.23114013671875,0.4563446044921875,-0.6846160888671875,2018947.9449805,1.99101197719574,-3.013948678970337,2.584713459014893,2018947.9470245,116.9856414794922,88.48434448242188,-486.78369140625,3
2023-02-18T22:07:42.555Z,46,2018947.9839885,-0.3047332763671875,0.4639129638671875,-0.7060699462890625,2018947.9649995,2.479508876800537,-3.650267362594604,2.876058578491211,2018947.9667395,114.8062438964844,88.75431823730469,-483.7777709960938,3
2023-02-18T22:07:42.585Z,47,2018948.0040085,-0.4092254638671875,0.449249267578125,-0.709228515625,2018947.9849885,2.966931104660034,-4.224133491516113,3.087983369827271,2018947.9864535,112.5672454833984,89.41348266601562,-480.5800170898438,3
2023-02-18T22:07:42.595Z,48,2018948.0240275,-0.5108184814453125,0.3995361328125,-0.6912689208984375,2018948.0050085,3.323896169662476,-4.486278057098389,3.2535400390625,2018948.0061675,110.3154449462891,90.66831970214844,-476.8662719726562,3
2023-02-18T22:07:42.623Z,49,2018948.0440165,-0.589141845703125,0.36859130859375,-0.6692352294921875,2018948.0250275,3.576706171035767,-4.427577495574951,3.442785739898682,2018948.0258825,108.55419921875,91.96481323242188,-472.9702758789062,3
2023-02-18T22:07:42.636Z,50,2018948.0640365,-0.5455780029296875,0.377227783203125,-0.621795654296875,2018948.0450165,3.80423378944397,-4.361032009124756,3.678513765335083,2018948.0455965,107.3045196533203,94.15010070800781,-469.2117309570312,3
2023-02-18T22:07:42.660Z,51,2018948.0840555,-0.61077880859375,0.41253662109375,-0.482147216796875,2018948.0650365,4.107473373413086,-4.504258632659912,3.698716402053833,2018948.0653105,106.6332244873047,96.66116333007812,-465.5805053710938,3
2023-02-18T22:07:42.675Z,52,2018948.1040445,-0.7610931396484375,0.32037353515625,-0.36175537109375,2018948.0850555,4.370906352996826,-4.89808988571167,3.617083549499512,2018948.0850255,106.2493896484375,99.43577575683594,-461.615234375,3
2023-02-18T22:07:42.704Z,53,2018948.1240645,-0.9818572998046875,0.248260498046875,-0.29339599609375,2018948.1050445,4.609133720397949,-5.224522113800049,3.654272079467773,2018948.1047395,106.5892028808594,102.6095123291016,-458.1064453125,3
2023-02-18T22:07:42.715Z,54,2018948.1440535,-1.200912475585938,0.29351806640625,-0.1957550048828125,2018948.1250645,4.787797927856445,-5.282529354095459,3.563974857330322,2018948.1244535,107.7596588134766,105.9449462890625,-454.3939514160156,3
2023-02-18T22:07:42.744Z,55,2018948.1640725,-1.3265380859375,0.253509521484375,-0.03363037109375,2018948.1450535,4.899754524230957,-5.098065853118896,3.2212073802948,2018948.1441985,109.3917846679688,109.3812408447266,-451.138671875,3
2023-02-18T22:07:42.755Z,56,2018948.1840925,-1.513916015625,0.119964599609375,0.1884307861328125,2018948.1650725,4.29957914352417,-3.902594327926636,2.610466718673706,2018948.1638825,111.1144561767578,112.9024810791016,-449.2042541503906,3
